;몹번호	한글이름	영문이름	레벨	생명력	마나	최소공격력	최대공격력	방어력	최소마법력	최대마법력	마법방어력	경험치	최대실드	전리확률	전리 Lv 제한	보너스 경험치	공격거리	방어범위	원호범위	이동범위	공격성향	원호성향	공격 방법	대기 딜레이	이동속도	추적 속도	공격속도	리셋 시간	최소 개체수	몬스터 속성	최소 턴	최대 턴	특수 공격 종류	특수 공격 레벨	생성 Effect 종류	죽음 Effect 종류	몬스터공격속성
650	PB.덤프솔져워리어	PB.덤프솔져워리어	255	15942	2512	3168	3304	638	0	0	892	14100	19554	89	265	0	3	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
51	P261.가스트	P261.가스트	261	11876	1993	0	0	337	1715	1833	547	7108	9858	40	271	574	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
251	P262.가스트	P262.가스트	262	11912	1999	0	0	339	1721	1839	549	7130	9888	40	272	580	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
351	P263.가스트	P263.가스트	263	11948	2005	0	0	341	1727	1845	551	7152	9918	40	273	585	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
451	P264.가스트	P264.가스트	264	11984	2012	0	0	343	1733	1851	553	7174	9948	40	274	591	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
551	P265.가스트	P265.가스트	265	12020	2019	0	0	345	1739	1857	555	7196	9978	40	275	597	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
651	PB.가스트	PB.가스트	265	24040	4038	0	0	690	3478	3714	1110	14392	19956	89	275	1194	3	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	1
52	P236.고쿤	P236.고쿤	236	6783	1138	1320	1414	273	0	0	395	6749	9366	40	246	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
252	P237.고쿤	P237.고쿤	237	6804	1142	1324	1419	274	0	0	397	6770	9395	40	247	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
352	P238.고쿤	P238.고쿤	238	6825	1146	1328	1424	275	0	0	399	6791	9424	40	248	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
452	P239.고쿤	P239.고쿤	239	6846	1150	1332	1429	276	0	0	401	6812	9453	40	249	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
552	P240.고쿤	P240.고쿤	240	6867	1154	1336	1434	277	0	0	403	6833	9482	40	250	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
652	PB.고쿤	PB.고쿤	240	13734	2308	2672	2868	554	0	0	806	13666	18964	89	250	0	3	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
53	L176.바포메트워리어	L176.바포메트워리어	176	6434	948	848	957	189	0	0	268	3761	5245	36	186	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
253	L177.바포메트워리어	L177.바포메트워리어	177	6441	949	849	958	190	0	0	269	3765	5251	36	187	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
353	L178.바포메트워리어	L178.바포메트워리어	178	6448	950	850	959	191	0	0	270	3769	5257	36	188	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
453	L179.바포메트워리어	L179.바포메트워리어	179	6455	951	851	960	192	0	0	271	3773	5263	36	189	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
553	L180.바포메트워리어	L180.바포메트워리어	180	6462	952	852	961	193	0	0	272	3777	5269	36	190	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
653	B.바포메트워리어	B.바포메트워리어	180	12924	1904	1704	1922	386	0	0	544	7554	10538	89	190	0	3	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
54	L181.레드와이번	L181.레드와이번	181	6953	6811	0	0	177	880	936	470	3851	5355	36	191	0	10	10	10	0	4	2	0	0	0	1	2	120	40	0	0	0	0	0	0	0	1
254	L182.레드와이번	L182.레드와이번	182	6960	6818	0	0	178	881	937	471	3855	5361	36	192	0	10	10	10	0	4	2	0	0	0	1	2	120	40	0	0	0	0	0	0	0	1
354	L183.레드와이번	L183.레드와이번	183	6967	6825	0	0	179	882	938	472	3859	5367	36	193	0	10	10	10	0	4	2	0	0	0	1	2	120	40	0	0	0	0	0	0	0	1
454	L184.레드와이번	L184.레드와이번	184	6974	6832	0	0	180	883	939	473	3863	5373	36	194	0	10	10	10	0	4	2	0	0	0	1	2	120	40	0	0	0	0	0	0	0	1
554	L185.레드와이번	L185.레드와이번	185	6981	6839	0	0	181	884	940	474	3867	5379	36	195	0	10	10	10	0	4	2	0	0	0	1	2	120	40	0	0	0	0	0	0	0	1
654	B.레드와이번	B.레드와이번	185	13962	13678	0	0	362	1768	1880	948	7734	10758	89	195	0	10	10	10	0	4	2	0	0	0	1	2	360	2	0	0	0	0	0	0	0	1
101	아이스나이츠 킹	아이스나이츠 킹	300	152460	68811	0	0	871	2665	2680	2178	143298	198760	100	310	0	12	10	8	0	4	2	0	0	0	2	1	1800	1	0	0	0	0	0	0	0	1
103	디멘션웜	디멘션웜	350	190575	91728	0	0	901	2800	2820	2253	214947	298140	100	360	0	6	10	8	0	4	2	0	0	0	2	1	1800	1	0	0	0	0	0	0	0	1
102	블러드 데몬	블러드 데몬	400	228690	25620	2988	3121	958	0	0	2265	322421	447210	100	410	0	3	10	8	0	4	2	0	0	0	2	1	1800	1	0	0	0	0	0	0	0	0
1001	성문	성문	1	46585	9	7	12	0	0	0	0		4	0	10	0	2	2	0	0	2	0	0	0	0	1	0	30	30	0	0	0	0	0	0	0	0
1002	성물	성물	1	93170	9	7	12	0	0	0	0		4	0	10	0	2	2	0	0	2	0	0	0	0	1	0	30	30	0	0	0	0	0	0	0	0
