;몹번호	한글이름	영문이름	레벨	생명력	마나	최소공격력	최대공격력	방어력	최소마법력	최대마법력	마법방어력	경험치	최대실드	전리확률	전리 Lv 제한	보너스 경험치	공격거리	방어범위	원호범위	이동범위	공격성향	원호성향	공격 방법	대기 딜레이	이동속도	추적 속도	공격속도	리셋 시간	최소 개체수	몬스터 속성	최소 턴	최대 턴	특수 공격 종류	특수 공격 레벨	생성 Effect 종류	죽음 Effect 종류	몬스터공격속성
450	P290.덤프솔져워리어	P290.덤프솔져워리어	254	7947	1252	1579	1647	318	0	0	444	42160	38988	40	264	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
550	P300.덤프솔져워리어	P300.덤프솔져워리어	255	7971	1256	1584	1652	319	0	0	446	42280	39108	40	265	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
650	PB.덤프솔져워리어	PB.덤프솔져워리어	265	15942	2512	3168	3304	638	0	0	892	180600	78216	100	265	0	3	8	8	0	4	2	0	0	0	1	1	360	1	0	0	0	0	0	0	0	0
51	P360.가스트	P360.가스트	261	11876	1993	0	0	337	1715	1833	547	42640	39432	40	271	574	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	1
251	P370.가스트	P370.가스트	262	11912	1999	0	0	339	1721	1839	549	42760	39552	40	272	580	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	1
351	P380.가스트	P380.가스트	263	11948	2005	0	0	341	1727	1845	551	42880	39672	40	273	585	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	1
451	P390.가스트	P390.가스트	264	11984	2012	0	0	343	1733	1851	553	43040	39792	40	274	591	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	1
551	P400.가스트	P400.가스트	265	12020	2019	0	0	345	1739	1857	555	43160	39912	40	275	597	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	1
651	PB.가스트	PB.가스트	275	24040	4038	0	0	690	3478	3714	1110	196320	84652	100	275	1194	3	8	8	0	4	2	0	0	0	1	1	360	1	0	0	0	0	0	0	0	1
52	P191.고쿤	P191.고쿤	236	6783	1138	1320	1414	273	0	0	395	40480	37464	40	246	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
252	P192.고쿤	P192.고쿤	237	6804	1142	1324	1419	274	0	0	397	40600	37580	40	247	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
352	P193.고쿤	P193.고쿤	238	6825	1146	1328	1424	275	0	0	399	40720	37696	40	248	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
452	P194.고쿤	P194.고쿤	239	6846	1150	1332	1429	276	0	0	401	40840	37812	40	249	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
552	P195.고쿤	P195.고쿤	240	6867	1154	1336	1434	277	0	0	403	40960	37928	40	250	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
652	PB.고쿤	PB.고쿤	250	13734	2308	2672	2868	554	0	0	806	171960	59824	100	250	0	3	8	8	0	4	2	0	0	0	1	1	360	1	0	0	0	0	0	0	0	0
53	L191.바포메트워리어	L191.바포메트워리어	176	6434	948	848	957	189	0	0	268	15044	20980	36	186	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
253	L192.바포메트워리어	L192.바포메트워리어	177	6441	949	849	958	190	0	0	269	15060	21004	36	187	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
353	L193.바포메트워리어	L193.바포메트워리어	178	6448	950	850	959	191	0	0	270	15076	21028	36	188	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
453	L194.바포메트워리어	L194.바포메트워리어	179	6455	951	851	960	192	0	0	271	15092	21052	36	189	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
553	L195.바포메트워리어	L195.바포메트워리어	180	6462	952	852	961	193	0	0	272	15108	21076	36	190	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
653	B.바포메트워리어	B.바포메트워리어	190	12924	1904	1704	1922	386	0	0	544	100778	42152	100	190	0	3	8	8	0	4	2	0	0	0	1	1	360	1	0	0	0	0	0	0	0	0
54	L196.레드와이번	L196.레드와이번	181	6953	6811	0	0	177	880	936	470	15404	21420	36	191	0	10	10	10	0	4	2	0	0	0	1	2	120	30	0	0	0	0	0	0	0	1
254	L197.레드와이번	L197.레드와이번	182	6960	6818	0	0	178	881	937	471	15420	21444	36	192	0	10	10	10	0	4	2	0	0	0	1	2	120	30	0	0	0	0	0	0	0	1
354	L198.레드와이번	L198.레드와이번	183	6967	6825	0	0	179	882	938	472	15436	21468	36	193	0	10	10	10	0	4	2	0	0	0	1	2	120	30	0	0	0	0	0	0	0	1
454	L199.레드와이번	L199.레드와이번	184	6974	6832	0	0	180	883	939	473	15452	21492	36	194	0	10	10	10	0	4	2	0	0	0	1	2	120	30	0	0	0	0	0	0	0	1
554	L200.레드와이번	L200.레드와이번	185	6981	6839	0	0	181	884	940	474	15468	21516	36	195	0	10	10	10	0	4	2	0	0	0	1	2	120	30	0	0	0	0	0	0	0	1
654	B.레드와이번	B.레드와이번	195	13962	13678	0	0	362	1768	1880	948	101785	43032	95	195	0	10	10	10	0	4	2	0	0	0	1	2	360	2	0	0	0	0	0	0	0	1
101	아이스 나이츠킹	아이스 나이츠킹	300	223460	68811	0	0	671	2665	2680	2178	573192	95040	100	310	0	12	10	8	0	4	2	0	0	0	2	1	10800	1	0	0	0	0	0	0	0	1
111	울트라 아이스 나이츠킹	울트라 아이스 나이츠킹	400	323460	98811	0	0	801	2865	2899	2378	973192	195040	100	400	0	12	10	8	0	4	2	0	0	0	2	1	1800	10	0	0	0	0	0	0	0	1
103	디머션 웜	디머션 웜	350	263575	91728	0	0	721	2800	2820	2253	759788	112560	100	360	0	6	10	8	0	4	2	0	0	0	2	1	10800	1	0	0	0	0	0	0	0	1
113	울트라 디머션 웜	울트라 디머션 웜	550	363575	121728	0	0	851	3100	3199	2553	1359788	392560	100	550	0	6	10	8	0	4	2	0	0	0	2	1	1800	10	0	0	0	0	0	0	0	1
102	블러드 데몬	블러드 데몬	400	316990	25620	2988	3121	801	0	0	2265	1289684	188840	100	400	0	3	10	8	0	4	2	0	0	0	2	1	10800	1	0	0	0	0	0	0	0	0
112	울트라 블러드 데몬	울트라 블러드 데몬	600	416990	50620	3988	4121	901	0	0	2565	2289684	288840	100	600	0	3	10	8	0	4	2	0	0	0	2	1	1800	10	0	0	0	0	0	0	0	0
1001	성문	성문	1	200000	9	7	10	0	0	0	0	0	0	0	1	0	2	2	0	0	2	0	0	0	0	1	0	30	30	0	0	0	0	0	0	0	0
1002	성물	성물	1	200000	9	7	10	0	0	0	0	0	0	0	1	0	2	2	0	0	2	0	0	0	0	1	0	30	30	0	0	0	0	0	0	0	0
80	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
280	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
380	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
480	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
580	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
680	태초의 바포메트	Primordial Baphomet	231	23162	456	1470	1610	147	0	0	189	14328	20092	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	30	0	0	0	0	0	0	0	0
